CUST_ID,BALANCE_FREQUENCY,PURCHASES,PAYMENTS,CREDIT_LIMIT,CASH_ADVANCE
C17159,1,72.9,332.345466,5000,4308.339621
C17160,1,833.36,962.749997,1500,0
C17161,0.454545,619.59,997.081601,4000,0
C17162,0,393.29,0,1000,0
C17163,1,383.45,956.531234,1800,127.673881
C17164,0.5,617.98,58.469887,1200,0
C17165,0.181818,1187.42,1214.034802,6000,0
C17166,1,0,899.369544,4500,823.171535
C17167,0.909091,464.95,424.138187,1000,0
C17168,1,1385.56,1517.623087,4500,1308.516411
C17169,0.363636,294.28,506.189083,2500,0
C17170,1,673.1,665.773943,6000,0
C17172,0.909091,187.5,280.02494,2000,0
C17173,1,274.92,253.155177,1000,0
C17174,1,770.05,748.204441,1500,286.123717
C17175,0.727273,398.98,452.347581,2500,0
C17176,0.363636,41.2,91.092518,2000,0
C17177,0.833333,4085.81,1266.516033,7500,4023.466646
C17178,0.909091,643.6,440.20021,1400,0
C17179,1,1019.33,1697.366202,5000,0
C17180,0.272727,134.97,202.780964,4000,0
C17181,1,2863.31,3344.466066,1500,832.203874
C17182,0.166667,76.51,0,2500,0
C17183,1,4655.55,1231.610235,6500,0
C17184,1,450,981.480493,3000,1525.378257
C17185,1,155.96,717.21209,1200,0
C17186,1,0,674.711298,4000,2115.782999
C17187,0.545455,144.94,249.685121,5000,0
C17188,0.833333,84.99,82.0748,2000,1732.031229
C17189,1,650.04,775.769041,2000,390.362711
C17190,0.545455,891.28,7220.399443,10000,0
C17191,1,1958.59,1115.39686,4000,0
C17192,0.272727,1.4,0,4500,189.110391
C17193,0.454545,77,569.468306,300,0
C17194,1,0,605.021251,4000,1095.216749
C17195,1,1004.98,553.872653,1800,216.03202
C17196,0.545455,990.73,2626.23328,4000,0
C17197,0.454545,630.03,294.185139,3000,0
C17198,1,150,390.113261,1000,0
C17199,1,4337.19,4100.813557,2500,898.684405
C17200,1,391.32,357.097464,1000,0
C17201,1,0,989.548331,4500,2926.134036
C17202,1,0,1026.639661,5000,379.770302
C17203,1,0,763.120271,4000,463.742544
C17204,1,2961.46,3499.936377,1600,0
C17205,0.909091,776.92,752.509422,3000,0
C17206,1,0,1865.52686,1200,1572.596837
C17207,0.272727,1108.36,791.871856,3000,0
C17208,0.727273,373.34,584.836547,5000,0
C17209,1,213.75,196.765989,2500,0
C17210,1,1632.88,958.185395,6500,0
C17211,1,450.45,929.632134,3000,886.135972
C17212,1,0,1856.738688,1500,1512.015822
C17213,1,796.56,772.022619,2500,0
C17214,0.727273,1503.26,1230.180271,4000,0
C17215,1,0,467.950231,2500,1269.320949
C17216,1,961.86,905.343134,5000,0
C17217,1,50.37,578.775786,2000,0
C17218,1,0,1266.3564,6500,5760.383488
C17219,1,342.74,327.166041,2000,0
C17220,0.909091,1063.65,1051.282851,7000,0
C17221,1,3173.5,2757.343301,1000,651.192848
C17222,1,424.44,159.715319,2500,0
C17223,1,701.52,612.91894,1500,0
C17224,1,0,592.120457,6500,272.151183
C17225,1,0,335.79384,1200,73.140635
C17226,1,589.94,482.481306,5000,0
C17227,0.363636,332.5,812.371249,3000,0
C17228,0.545455,313.25,456.429011,3000,0
C17229,1,1055.7,1083.300243,5000,0
C17230,0.181818,1337.18,1686.830156,4500,181.491612
C17231,1,0,3040.97074,4800,6125.592369
C17232,1,229,4637.083029,5000,3766.751558
C17233,0.857143,0,65.437308,1200,1090.788584
C17234,0.833333,170,1327.700776,1200,1042.121023
C17235,0.555556,912.98,1652.011127,1200,284.659738
C17236,1,45,326.716166,1500,0
C17237,0.818182,26784.62,30029.01496,30000,0
C17239,0.272727,111.84,115.525496,1500,0
C17240,1,1691.22,1378.090415,3000,0
C17241,1,96.69,297.195559,1500,0
C17242,1,901.6,1366.889828,10750,4589.501068
C17243,0.909091,610.47,616.052713,2000,0
C17244,0,278,429.55698,1000,0
C17245,1,217.5,536.833697,3000,2468.218219
C17246,1,0,1082.344709,500,662.790719
C17247,0.777778,503.92,142.308045,2500,0
C17248,1,0,859.631936,3000,1770.461427
C17249,1,0,407.327265,6500,111.235788
C17250,0.636364,1242.55,2202.224677,2000,0
C17251,1,860.95,1001.313048,800,0
C17252,1,622.03,1064.435406,1800,1344.577203
C17253,0.454545,0,57.999563,1500,189.391686
C17254,1,400,424.376685,1200,1141.617933
C17255,1,556.52,1100.700834,3000,1008.781338
C17256,1,0,445.629714,4500,3752.986964
C17257,0.636364,0,201.628458,1500,1372.812459
C17258,0.3,0,1022.595043,2500,275.471932
C17259,0.727273,682.64,864.625632,2000,0
C17260,1,209.62,559.604995,3000,1425.661833
C17261,1,341.37,101.053841,2500,0
C17262,0.363636,0,7547.470632,2500,2463.531694
C17263,0.727273,449.86,1605.512753,1000,0
C17264,0.909091,1118.91,1376.390319,1800,19.094068
C17265,1,74.99,872.642121,4500,2826.208633
C17266,1,250.72,2362.786253,6500,0
C17267,0,0,667.921811,500,147.241855
C17268,1,0,310.991074,1200,176.181983
C17269,1,46.65,1424.667783,3000,1423.863661
C17270,1,3482.9,3044.978061,7500,348.857163
C17271,1,947.97,876.723841,5000,0
C17272,0.9,0,166.510521,2500,2339.490308
C17273,1,1976.5,467.583907,1500,146.371963
C17274,0,207,0,2500,0
C17275,0.363636,93.6,603.723258,1900,0
C17276,1,199.32,160.013341,1500,0
C17277,1,269.34,641.186755,2000,78.31266
C17278,1,1259.93,1609.219696,2500,1113.090333
C17279,0.272727,286.56,1080.55703,1500,0
C17280,0.909091,319.34,512.790367,2700,0
C17281,0.363636,237.66,538.820587,3000,0
C17282,1,142,429.827489,1200,178.259834
C17283,1,380.1,443.106331,2500,0
C17284,0.909091,667.39,572.759229,6000,389.261392
C17285,1,166.63,331.28441,6000,0
C17286,1,1659.13,1296.563214,5000,0
C17287,0.333333,0,1055.203377,1200,145.563558
C17288,1,368.84,417.861072,3000,0
C17289,0.25,234,303.704799,1500,0
C17290,1,3148.36,3140.255647,4000,0
C17291,1,158,358.518609,900,0
C17292,0.818182,302.91,287.749893,3000,0
C17293,0.636364,195,283.424488,2000,0
C17294,0.875,750.02,215.867749,1200,477.128277
C17295,0.727273,1944.26,2628.464774,2700,819.47409
C17296,0.181818,74,68.147484,6000,0
C17297,1,0,592.958317,3000,2704.302935
C17298,1,952.02,1452.017727,4000,0
C17299,0.545455,84.05,171.883336,4000,0
C17300,1,0,276.975673,3000,207.390596
C17302,1,0,1779.274853,1500,1496.629534
C17303,1,844.45,530.463101,3000,0
C17304,1,3670.46,1098.980289,4000,371.312458
C17305,1,0,881.16504,1200,869.988157
C17306,1,664.83,401.138062,2500,1106.333559
C17307,0.909091,582.6,854.15178,3000,0
C17308,1,1024.75,746.172552,1200,0
C17309,1,862.95,987.668179,1900,0
C17310,1,220.7,782.80657,3000,400.571728
C17311,1,4349.38,4388.029841,3000,0
C17312,1,124.65,312.63967,600,0
C17313,0.636364,252,430.487291,2500,0
C17314,0.727273,182.16,150.287189,5000,0
C17315,1,5244.8,2823.945882,12500,0
C17316,0.909091,335,661.587172,1000,0
C17317,0.777778,2783.03,2924.377302,2000,0
C17318,1,283.02,213.493415,1000,0
C17319,1,218.76,199.280071,5000,0
C17320,1,4258.57,2660.323704,5000,0
C17321,0.272727,384,568.982664,1500,0
C17322,0.272727,0,7842.362894,3000,2966.464163
C17323,1,88.89,167.408848,1500,0
C17324,1,0,241.173093,700,57.112427
C17325,1,0,302.484224,9000,2750.442399
C17326,1,0,6038.594309,10000,3010.940233
C17327,1,1410.35,1202.218177,2500,0
C17328,0.545455,0,46.268562,500,18.751913
C17329,0.8,772.8,850.9555,1200,0
C17330,0.818182,1175.88,1410.334754,2000,0
C17331,1,604.52,611.086937,1400,0
C17332,0.545455,248.1,111.212325,1200,0
C17334,1,55,190.74504,1500,0
C17335,0.818182,109.16,125.832337,4000,0
C17336,0.636364,141.12,94.386204,5000,0
C17337,1,533.73,1403.721157,1500,606.668879
C17338,1,0,299.568227,1700,369.262743
C17339,1,865.07,1255.249234,5000,0
C17340,0.272727,133.35,936.840542,2500,0
C17341,0.363636,81.12,157.006258,4000,0
C17342,0.818182,234.48,109.281131,2500,0
C17343,1,1986.7,2186.981284,700,0
C17344,1,2159.68,2161.393568,3000,0
C17345,1,169.56,181.438267,2500,0
C17346,1,4266.25,3822.475208,4000,0
C17347,0.272727,458,641.866089,3000,0
C17348,1,2371.92,1741.315136,2000,0
C17349,1,64.12,422.115624,2000,0
C17350,1,0,1593.23412,7000,7529.012056
C17351,1,211.05,3615.055541,3000,4014.66362
C17352,0.909091,265.18,292.523356,1500,1216.25491
C17353,1,588,611.475897,2500,0
C17354,0.454545,0,546.738575,1000,892.182389
C17355,1,100,575.557594,2000,2031.677435
C17356,1,505.79,1210.835102,5000,1601.520906
C17357,0.7,779.35,812.070417,1200,0
C17358,0.272727,339.69,76.455028,1200,0
C17359,0.727273,0,3406.081412,2000,5018.474514
C17360,0.636364,89.75,132.580643,4000,0
C17361,0.888889,190,119.940752,1200,108.768879
C17362,1,264,235.996925,5000,0
C17363,1,0,1490.988443,1200,1297.518366
C17364,1,0,226.212069,2500,266.561781
C17365,1,540,245.492892,4000,0
C17366,0.545455,1290.24,963.846752,6000,0
C17367,1,235.4,831.048408,1800,615.789083
C17368,0.909091,1167.39,470.516409,2500,200.106907
C17369,1,3726.65,5125.340024,3000,0
C17370,0.4,285.39,305.985621,1500,0
C17371,1,356.15,349.838628,1600,0
C17372,1,465.6,949.278907,4500,2406.661489
C17373,1,230.1,415.795291,1500,0
C17374,1,125,340.888872,1000,0
C17376,1,0,729.695998,1700,352.784134
C17377,1,4572.32,6555.062784,4000,2935.973895
C17378,1,133,153.124928,1500,0
C17379,1,2566.91,2649.088349,5000,0
C17380,0.909091,150,228.715923,450,0
C17381,0,269.28,208.949793,1500,0
C17382,1,1405.22,470.831678,10500,0
C17383,1,586.77,1472.730273,3400,1726.922555
C17384,1,55.5,1041.914403,3500,0
C17385,1,991.48,959.26132,1400,208.802882
C17386,0.636364,78.19,63.770059,5000,0
C17387,1,0,493.854051,1900,708.972588
C17388,1,0,710.063755,3000,1695.629234
C17389,1,335.62,762.737851,1000,0
C17390,1,2734.77,8122.574527,9500,4303.863961
C17391,1,457.68,157.893758,4000,0
C17392,0.5,0,2763.958077,1200,2200.173071
C17393,1,0,4869.842863,4000,3800.293424
C17394,1,503.41,1108.862245,1000,445.031842
C17395,1,0,4229.128226,3000,4353.620039
C17396,0.636364,659.72,1070.775031,4000,0
C17397,1,0,6925.733929,6500,4464.940638
C17398,0.545455,0,359.36061,1000,869.489056
C17399,1,120,870.661235,6500,1085.441874
C17400,1,1180.68,948.216919,1500,0
C17401,1,440,445.575139,1000,0
C17402,0.545455,220,427.409497,3000,0
C17403,1,658.87,758.215724,2000,0
C17404,1,1370.19,1391.682252,2500,0
C17405,1,0,1035.62732,1500,762.301096
C17406,1,0,573.083099,2000,513.751922
C17407,1,447.81,458.534768,8500,5515.157108
C17408,1,105,239.928287,700,391.351946
C17409,1,680,1261.970352,2500,0
C17410,1,154.38,1909.161919,4000,37.197366
C17411,1,1013.5,654.473825,2000,1243.093189
C17412,1,498.99,685.344851,3000,1353.14431
C17413,1,0,514.651337,2000,272.520678
C17414,1,0,1083.891126,6000,5807.528817
C17415,0.909091,554.7,579.784969,1000,0
C17416,1,295,428.640942,1200,0
C17417,1,1456.07,6933.817424,10500,5425.912807
C17418,1,1477.42,2860.74586,2500,1434.563127
C17419,1,633.71,255.469805,4000,0
C17420,1,0,1305.706821,6500,663.355012
C17421,1,500.09,521.673011,3000,0
C17422,1,0,536.361045,1500,236.725014
C17423,1,0,300.826793,1200,1030.19301
C17424,1,2123.43,2812.54066,7500,424.95317
C17425,1,1814.65,1281.171589,3000,1825.212313
C17426,1,0,4608.621771,5500,5558.961557
C17427,1,1365.5,1340.02971,5000,0
C17428,1,56.42,429.961027,800,419.348768
C17429,1,1149.92,2171.419976,6500,5157.157638
C17430,1,907.99,1223.617997,1120,339.493008
C17431,0.888889,0,3537.546355,6000,4750.570325
C17432,0.636364,385.4,416.407817,2500,0
C17433,1,0,274.760566,1200,857.622301
C17434,1,109,456.810152,8000,317.452807
C17435,1,0,323.486669,1200,239.097147
C17436,1,500,510.340741,1200,182.955711
C17437,0.818182,1800,2021.257541,5000,0
C17438,1,30,264.032163,1200,39.323999
C17439,0.909091,329.25,2406.97813,1000,1153.945828
C17440,1,1791.11,1409.686401,5500,3091.496553
C17441,1,550.93,579.825344,4000,0
C17442,1,0,253.408681,2500,166.250847
C17443,0.636364,187.25,296.967289,3000,0
C17444,1,1169.73,877.026023,1500,0
C17445,0.9,0,218.664436,500,555.036998
C17446,0.6,1610.06,274.724354,3500,0
C17448,0.181818,2767.85,1322.585206,3000,0
C17449,0.181818,81.78,896.300688,4000,0
C17450,1,1750.66,25203.91336,8500,26268.69989
C17451,0.545455,481.01,139.715889,1200,461.403602
C17452,1,0,1169.235129,5000,1221.85443
C17453,0,226.07,0,2500,0
C17454,1,0,571.934258,3000,1480.171443
C17455,1,272.93,764.791793,2500,1120.44963
C17456,0.454545,324.17,354.506682,1500,0
C17457,0.363636,124.03,309.366769,1000,0
C17458,1,373.77,381.479704,7000,0
C17459,0.666667,2522.03,1898.185428,9000,0
C17460,1,108,98.195732,1000,0
C17461,1,2241.87,2578.745567,2500,0
C17462,1,1007.4,506.930593,2000,0
C17463,0.545455,653.95,1327.025412,2500,0
C17464,0.454545,350,421.815239,3000,0
C17465,0.636364,2460,3601.545344,2500,0
C17466,1,3262.5,2683.090485,4500,0
C17467,1,906.81,1590.918593,1000,730.50642
C17468,0.909091,636.84,443.001353,3000,2224.941246
C17469,0.833333,2968.2,3035.412729,9000,7709.347455
C17470,1,0,1132.985402,1500,18.240626
C17471,0.454545,398.57,821.069037,2500,0
C17472,1,0,1573.751794,6500,2045.731359
C17473,1,11577,12148.50351,5500,875.58307
C17474,1,1002.4,173.632529,2000,196.076296
C17476,0.636364,859.03,8655.727728,9000,1360.869614
C17477,1,0,364.636263,2500,639.271966
C17478,1,518.88,670.361848,600,0
C17479,1,1247.43,1314.358147,1000,0
C17480,1,351.88,785.561972,800,445.263361
C17481,1,337,398.157668,2500,0
C17482,0.545455,361.49,625.790303,1500,0
C17483,1,2199.62,2377.36405,3000,0
C17484,1,53.9,330.888649,1500,0
C17485,1,0,684.225274,1500,263.591009
C17486,0.181818,323.71,219.996991,1500,0
C17487,0.888889,169.54,302.97678,2500,1406.735573
C17488,1,0,810.481966,4500,2791.511852
C17489,1,133.45,469.271786,2500,437.390028
C17490,1,17.6,589.674674,4000,0
C17491,0.909091,316.2,391.398298,2000,0
C17492,0.666667,973.5,28.078586,2000,0
C17493,1,0,543.796511,2000,869.402466
C17494,1,0,341.938368,3000,1651.711638
C17495,1,905.04,392.482391,4000,0
C17496,1,45.65,165.821773,1000,0
C17497,0.272727,108.2,0,4500,0
C17498,1,208,253.537038,3000,0
C17499,0.75,0,1515.946459,1500,1361.306734
C17500,0.909091,1534.71,1809.593702,1700,1363.547989
C17501,1,309.25,675.101601,2000,0
C17502,1,93.24,156.57819,5000,0
C17503,0.363636,212.92,1202.791804,1500,0
C17504,1,375.92,530.069186,1700,38.237206
C17505,1,1044.2,597.906134,6000,0
C17506,1,240.51,340.349133,500,0
C17507,0.636364,394,778.621541,1500,0
C17508,1,1520.76,1771.078066,3500,0
C17509,1,706.08,1847.90353,1500,0
C17510,0.545455,1273,2633.35913,2500,0
C17511,1,0,150.90008,1500,138.410148
C17512,1,1214.55,1579.200728,1500,399.600567
C17513,1,368.16,153.124113,2500,0
C17514,0.875,135.31,93.853979,1500,0
C17515,0.454545,658.24,1609.331101,4000,0
C17516,1,1373.27,1705.162709,4000,1101.351331
C17517,1,740.11,1379.683829,1200,0
C17518,1,2068.41,1984.989648,2500,0
C17519,1,313.36,428.089548,2000,0
C17521,0.909091,0,1398.911214,3000,2101.089889
C17522,1,0,277.622861,1700,136.209339
C17523,1,671.36,63.199553,3000,777.528996
C17524,1,0,585.94084,1200,134.388107
C17525,0.363636,0,757.357928,500,398.729042
C17526,0.8,532.64,547.608958,2500,0
C17527,0.727273,0,1596.300157,1200,428.36939
C17528,1,5812.17,4586.498256,10500,638.563709
C17529,0.909091,1437.38,1469.057487,2000,0
C17530,0.363636,48.04,140.940173,1500,0
C17531,0.9,0,997.950103,7500,4278.969301
C17532,1,641,1657.991354,1800,913.146344
C17533,1,0,1528.928247,5000,1541.393819
C17534,1,2459.18,2203.05836,5500,0
C17535,1,6513.38,4960.050608,5000,0
C17536,1,0,126.873568,1200,1149.411566
C17538,1,31.66,901.067057,2000,493.377807
C17539,1,387.12,981.332431,2500,0
C17540,1,1688.12,1641.148627,4000,0
C17541,1,3473.11,3019.01839,7500,0
C17542,0.363636,0,216.978003,1200,614.430788
C17543,0.666667,0,334.730343,5000,4045.770203
C17544,1,673.8,727.421149,1700,0
C17545,1,704.17,274.26228,3400,0
C17546,0.818182,391.68,442.402951,1500,0
C17547,1,496.56,254.599294,1000,0
C17548,1,266.64,77.991128,2500,0
C17549,1,2870.76,3064.377023,2500,0
C17550,0.875,1337.1,2067.611692,10000,91.705707
C17551,1,221.72,2268.784133,1700,1324.264801
C17553,1,777.16,601.471905,3000,0
C17554,0.909091,299.77,327.059511,2700,0
C17555,1,153.89,500.110264,1700,0
C17556,1,419.88,665.834636,2500,0
C17557,0,443.28,0,3000,0
C17558,1,567.75,484.20499,600,0
C17559,1,415.47,3965.150992,7000,762.195411
C17560,1,412,597.104874,2000,0
C17561,1,3031.28,2513.922495,3200,0
C17562,0.545455,561.48,891.708605,3000,0
C17563,1,26.09,1218.866837,1200,646.932676
C17565,0.363636,159,134.532028,4000,0
C17566,0.909091,928.06,2797.8913,4500,0
C17567,1,545.38,520.936337,4000,0
C17568,1,0,1360.105727,4500,3168.34945
C17569,0.909091,672,775.413322,1500,0
C17570,1,510.32,552.200643,5000,0
C17571,1,1588.34,1316.907062,2500,0
C17572,0.727273,392.96,324.004832,4000,0
C17573,1,2400.37,2893.730422,1700,0
C17574,0.727273,2738.82,2339.534377,1000,0
C17575,0.272727,101,164.865563,1200,0
C17576,1,248.73,1824.639869,9000,8554.169846
C17577,1,135.24,328.934771,1200,0
C17578,1,458.5,65.156724,1500,0
C17579,1,11994.71,508.797444,13450,496.521561
C17580,1,549,569.597465,1000,0
C17581,0.181818,1109.83,0,1200,379.155222
C17582,0.5,57,118.438703,1500,0
C17583,1,1283.45,2430.864396,3500,47.044876
C17584,0.454545,713.64,1121.322787,3000,0
C17585,1,194.6,5149.230429,9000,2746.434556
C17586,0.454545,1194.22,1775.371596,3777.777778,0
C17587,1,0,571.589438,1800,254.011804
C17588,1,837.48,775.895535,3500,0
C17589,1,377.86,347.206621,2700,0
C17590,1,343.46,964.143984,1500,1898.121821
C17591,1,119.19,504.762147,700,181.735735
C17593,0.727273,56.94,129.412694,3000,0
C17594,0.818182,242.06,1610.237285,1000,0
C17595,1,0,322.777824,1200,72.841356
C17596,1,0,3428.646118,3500,1235.769004
C17597,0.181818,15.3,190.254352,5000,0
C17598,1,0,816.5164,2500,1294.098177
C17599,1,129.86,767.993781,4200,372.192943
C17600,1,0,504.66084,3000,916.64405
C17601,0.545455,268.92,458.387948,1500,0
C17602,0.818182,485.73,1657.453579,2500,474.10077
C17603,1,177.21,0,1400,0
C17604,1,208.76,447.764231,1500,73.235325
C17605,1,0,590.725031,1000,850.784054
C17606,1,258.36,197.464636,1500,0
C17607,1,0,1242.9897,1000,1240.838098
C17608,1,449.73,664.529374,3000,0
C17609,1,126.03,476.74593,1200,452.857459
C17610,1,623.3,579.531266,4500,0
C17611,0.888889,309.26,272.654072,1500,0
C17612,1,0,569.660031,1200,644.770362
C17613,0.818182,1270.59,1359.473756,2000,0
C17614,1,95.08,145.154675,2500,2437.054164
C17615,0.25,0,0,2500,1365.18629
C17616,1,95,175.248349,1500,0
C17617,0.571429,133,189.248952,3000,0
C17618,1,449.28,475.727103,1200,0
C17619,0.909091,3421.12,3977.215235,3500,269.61939
C17620,1,89.04,193.985335,2500,0
C17621,1,2065.5,638.997243,1500,0
C17622,0.909091,0,3206.577257,3000,2464.684708
C17623,1,651.91,258.767714,1200,40.07681
C17624,0.909091,1036.76,198.237134,2500,0
C17625,0.363636,449.32,1086.379588,5000,0
C17626,1,184.7,299.988581,1500,0
C17628,1,0,593.946163,3000,45.475577
C17629,0.181818,0,22099.47812,2500,4262.120108
C17630,1,1420.31,4257.372749,12500,9816.782544
C17631,1,74.17,1652.029653,9000,4618.934859
C17632,1,1066.62,1340.881787,3500,204.615371
C17633,0.181818,0,1767.395484,1200,438.924394
C17634,0.727273,799.92,553.927866,2500,0
C17635,0.545455,994.12,2369.347633,2500,2578.563752
C17636,1,1084.87,4135.414563,3000,3330.913556
C17637,1,158.95,250.349363,800,0
C17638,0,180.66,221.27715,2700,0
C17639,1,821.51,969.030384,4000,109.91813
C17640,1,0,139.607827,1200,1139.392895
C17641,0.727273,187.55,261.920143,1000,0
C17642,0.181818,112.23,636.15056,3000,0
C17643,0,300,5228.819138,4000,0
C17644,1,786.94,1603.447936,1000,1088.139436
C17645,1,555.2,351.575597,1000,589.349657
C17646,0.888889,2118.42,922.698832,5000,3285.570621
C17647,0.818182,2014.84,2139.733072,3000,0
C17648,0.727273,0,631.473289,1000,295.616931
C17649,1,2075.13,1653.941553,1500,0
C17650,1,387.7,1723.350971,1200,684.8408
C17651,1,1057,696.769705,2500,0
C17652,1,114,184.582486,3000,0
C17653,0.1,0,186.434257,7000,97.038129
C17654,0.818182,0,2531.648689,1500,790.832609
C17655,0.181818,53.09,309.515966,1000,0
C17656,1,41.4,157.225241,2700,0
C17657,1,45.65,387.594772,1200,0
C17658,0.909091,3127.98,3489.90364,6000,0
C17659,0.636364,159.44,276.112744,2700,0
C17660,1,0,3093.888643,1500,1562.703953
C17661,1,1771.6,4619.793197,9000,1279.568823
C17662,0.545455,211.87,435.005491,1400,0
C17663,1,0,993.072444,2000,1190.745349
C17664,0.625,472.51,1304.846205,7000,6548.948805
C17665,1,423.23,458.251229,1000,0
C17666,1,880.22,459.441845,2500,0
C17667,0.545455,0,3935.004997,2500,1852.218171
C17668,1,208,975.191714,1200,164.032453
C17669,1,2090.21,1326.995454,2500,0
C17670,1,0,1789.46975,1700,2061.53302
C17671,0.818182,0,330.064555,1000,950.85274
C17672,1,1,751.960548,1200,561.024098
C17673,1,471.64,554.168419,1200,0
C17674,1,326.74,525.776492,600,0
C17675,1,1478.93,723.959807,1200,0
C17676,1,1319.04,1324.448655,3500,0
C17677,1,0,1968.413322,3000,2909.050462
C17678,1,720.11,535.430352,1700,0
C17679,1,0,566.605747,1200,748.78028
C17680,1,960.09,1127.28667,500,373.408367
C17681,0.909091,0,2099.387435,4000,1865.939841
C17682,0.636364,1007.45,1616.540779,2500,0
C17683,1,340,261.761454,2500,0
C17684,1,1098.82,1307.140981,3000,181.725242
C17685,0.636364,0,1528.015928,600,499.092982
C17686,1,320,1260.004919,3000,2033.14898
C17687,1,2281.57,1782.059904,3000,0
C17688,1,906.78,780.205026,3000,0
C17689,1,2020,1817.827772,3400,600.188405
C17690,1,0,1343.176056,9000,4948.907169
C17691,1,64.82,74.543258,1200,994.182547
C17692,0.571429,1222.98,1144.83486,3000,0
C17693,1,2763.84,343.918862,2000,0
C17694,1,1839,3603.302652,1800,1684.658063
C17695,1,272.28,64.658608,1700,0
C17696,1,45.65,0,2500,0
C17697,0.909091,390.05,423.338628,1000,0
C17698,1,0,476.97564,1200,645.643747
C17699,1,298.49,456.143495,1000,152.65779
C17700,0.909091,958.93,2063.470552,1900,0
C17701,0.909091,2098.56,1909.534262,3000,0
C17702,1,329.96,703.606,2000,0
C17703,1,0,333.114672,2500,830.132133
C17704,0.727273,173.02,229.503322,1000,0
C17705,1,785.4,820.342892,3500,347.15722
C17706,1,710.03,5679.950642,1500,5001.078448
C17707,1,425.18,148.581846,3000,0
C17708,0.454545,670,703.772949,2500,0
C17709,1,267.75,446.146419,1500,38.898599
C17710,1,670.65,366.634123,3000,0
C17711,1,3224.34,2752.565833,1500,0
C17712,0.272727,54.45,160.130111,2000,0
C17713,1,616,803.881382,1900,0
C17714,1,3520,3814.912997,650,0
C17715,1,800,1190.700111,1200,0
C17716,1,5154.75,6436.518476,9500,0
C17717,1,2870.83,2461.126057,7500,0
C17718,0.636364,120.88,258.872386,5000,0
C17719,0.636364,2321.87,2071.265301,1900,0
C17720,1,345,1465.044906,1200,101.511988
C17721,1,91.23,154.939835,4000,0
C17722,1,172.41,959.003305,1200,0
C17723,0.545455,0,2945.61949,1500,1494.441569
C17724,1,4983.93,1149.746347,6500,0
C17726,1,529.7,363.368053,800,38.259988
C17727,1,2016.14,1525.089652,1200,0
C17728,0.272727,185.25,371.216038,1000,0
C17729,1,0,1690.172114,1500,75.070968
C17730,1,1251.26,958.931815,2700,0
C17731,1,2613.65,2255.232796,6000,0
C17732,1,0,540.088813,3500,584.940187
C17733,0.272727,343.82,169.895641,4000,169.355104
C17734,1,484.04,873.429792,1000,0
C17735,1,0,535.604592,2500,1125.228876
C17736,0.636364,697.57,811.903413,3200,0
C17737,1,542.51,567.687367,1000,0
C17738,1,0,1153.353618,3000,1319.276782
C17739,1,1591.37,699.75547,3000,447.953652
C17740,1,1344.85,1374.213771,2200,0
C17741,0.181818,0,77.984721,1000,78.990599
C17742,1,0,815.306343,3000,3100.942646
C17743,1,45.65,529.542832,5000,1465.069357
C17744,0.636364,38.65,52.685663,1000,0
C17745,1,0,583.53323,1200,402.337729
C17746,1,137.57,423.925626,1000,0
C17747,1,19.75,402.155365,2000,0
C17748,1,416.64,539.653696,2500,0
C17749,1,158.45,160.698863,1700,0
C17750,1,0,661.562552,1500,445.913736
C17751,0.875,175.98,171.928796,1500,0
C17752,0.25,0,0,500,462.554056
C17753,1,202.72,3989.645744,4500,988.076605
C17754,1,0,560.461934,6000,6140.025312
C17755,1,1134.96,2669.005392,1000,2370.439178
C17756,0.181818,0,542.036637,1000,944.893512
C17757,1,12024.37,11516.39232,8000,0
C17758,0.636364,418.97,655.157042,3000,0
C17759,1,125.51,666.355831,3000,1377.049309
C17760,1,247.02,194.419235,2500,0
C17761,0.545455,149,350.176472,1000,0
C17762,1,390.52,743.242536,3000,75.74986
C17763,0.5,169.4,116.255235,1500,0
C17764,0.666667,0,5696.695114,4000,3858.373703
C17765,1,673.74,785.833719,2000,624.03835
C17767,1,0,142.741177,500,178.138151
C17768,1,527.88,2997.714455,2000,1677.055839
C17769,0.545455,367.95,400.457139,1000,0
C17770,1,1309.72,1668.192483,1700,814.086208
C17771,1,391.67,488.194864,1200,0
C17772,1,1473.26,1464.911757,3500,979.388828
C17773,1,2754.09,613.246821,5000,0
C17774,1,2707.46,2288.300302,1700,323.014918
C17776,1,315.02,206.090316,1500,0
C17777,1,1777.27,1969.412866,5000,0
C17778,1,343.5,504.635307,1700,949.910781
C17779,0.272727,76,447.312571,4000,0
C17780,0.090909,20.74,168.489938,1500,0
C17781,1,187.32,182.885361,2000,0
C17782,1,752.97,1393.051729,2500,0
C17783,1,495,416.913773,1500,0
C17784,1,413.16,3716.5426,3500,3005.365682
C17785,1,553.67,1927.232575,1200,0
C17786,1,697.91,646.026876,5000,0
C17787,1,411.01,459.467285,1000,0
C17788,1,0,4161.937341,6000,2817.911587
C17789,1,0,913.221146,4000,1154.99477
C17790,1,0,2709.693363,2500,2087.392116
C17791,1,0,626.891685,2500,905.709193
C17792,1,1524.65,626.104114,900,0
C17793,0.818182,3091.75,3424.057988,3000,0
C17794,1,140.03,203.362743,1200,0
C17795,1,418.68,2027.44214,3000,2260.076139
C17796,1,1880,1479.018473,1000,0
C17797,0.363636,0,368.653175,5000,4892.793928
